Department,School,SchType,SchLocation,Grade,NIVEAU2,NIVEAU3,NIVEAU4,NIVEAU5,NIVEAU6,Gender,PassRate,ExcellenceRate,Date,r1h,rfh,r3h,FluctMonth,FluctIntra,FluctTenDays,RainHistVol,HeavyRain,LowRain,ExtreFluctMonth,ExtreFluctIntra,Region,RegionCode,SchYear,IMR,District
ODIENNE,EPP DE SANGBANI 2,0,0,CP1,0,0,0,0,0,1,1.0,0.0,2024-02-11,5.626327,2.2760086,28.469217,0.273584880509078,0.097169823225703,0.0475746884260454,-0.821374379735109,0.0,1.0,0.0,0.0,Kabadougou,CI21,2023-2024,0.0571836454115287,District du Denguélé
KORHOGO,EPP DE KARTCHOUAKAHA,0,0,CP1,0,0,0,0,0,1,1.0,0.2,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,0.6561651210930756,District des Savanes
KORHOGO,EPP DE GOGBALA,0,0,CP2,1,0,0,0,0,1,0.75,0.6071428571428571,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,0.3925314918559281,District des Savanes
BOUNDIALI,EPP KASSERE 2,0,1,CP1,0,0,0,0,0,1,1.0,0.2666666666666666,2024-02-11,4.214706,1.7882353,18.917648,0.4180041976830648,0.1018841563326125,0.1628289073591153,-0.4995690777482975,0.0,0.0,0.0,0.0,Bagoue,CI05,2023-2024,0.0594514028678149,District des Savanes
KORHOGO,EPP DE NAFOUN 2,0,0,CP1,0,0,0,0,0,1,0.6964285714285714,0.3392857142857143,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,2.038344017609582,District des Savanes
KORHOGO,EPP DE SINDJA,0,0,CP2,1,0,0,0,0,1,0.40625,0.1875,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,0.6561651210930756,District des Savanes
SOUBRE,EPP PETIT YAMOUSSOUKRO,0,0,CP1,0,0,0,0,0,1,0.2916666666666666,0.0,2024-02-11,31.693548,23.616129,103.64515,0.2896692727491413,0.3127735414791679,0.8184674126737705,-0.5899838347245359,0.0,0.0,0.0,0.0,Nawa,CI26,2023-2024,0.4258124084753349,District du Bas-Sassandra
BOUNDIALI,EPP POUNDIOU,0,0,CP2,1,0,0,0,0,1,0.6818181818181818,0.1818181818181818,2024-02-11,4.214706,1.7882353,18.917648,0.4180041976830648,0.1018841563326125,0.1628289073591153,-0.4995690777482975,0.0,0.0,0.0,0.0,Bagoue,CI05,2023-2024,0.2531526969494961,District des Savanes
SAN-PEDRO,EPP DJEKA,0,0,CP2,1,0,0,0,0,1,0.8333333333333334,0.4166666666666667,2024-02-11,39.723076,23.461538,194.70512,0.629098914696334,0.2354763790195905,0.7014207508476213,-0.5421251974576384,0.0,0.0,0.0,0.0,San Pedro,CI29,2023-2024,0.5579355197098315,District du Bas-Sassandra
ABENGOUROU,EPP BETTIE AMOITTAKRO 1,0,1,CP1,0,0,0,0,0,0,0.8548387096774193,0.532258064516129,2024-02-11,11.199115,5.986726,57.929207,0.0663769413922439,0.1683129425851953,0.4996304825041266,-1.0968194697217657,0.0,1.0,0.0,0.0,Indenie-Djuablin,CI20,2023-2024,0.0521587950205467,District du Comoé
SAN-PEDRO,EPP BLAHOU 2,0,0,CP2,1,0,0,0,0,1,1.0,0.3793103448275862,2024-02-11,39.723076,23.461538,194.70512,0.629098914696334,0.2354763790195905,0.7014207508476213,-0.5421251974576384,0.0,0.0,0.0,0.0,San Pedro,CI29,2023-2024,0.7065837523723372,District du Bas-Sassandra
SAN-PEDRO,EPP CANTONDOUGOU ICI,0,0,CP2,1,0,0,0,0,1,1.0,0.1333333333333333,2024-02-11,39.723076,23.461538,194.70512,0.629098914696334,0.2354763790195905,0.7014207508476213,-0.5421251974576384,0.0,0.0,0.0,0.0,San Pedro,CI29,2023-2024,0.201002254058439,District du Bas-Sassandra
SOUBRE,EPV GETI MEUHON MANLE,1,1,CP1,0,0,0,0,0,1,0.375,0.125,2024-02-11,31.693548,23.616129,103.64515,0.2896692727491413,0.3127735414791679,0.8184674126737705,-0.5899838347245359,0.0,0.0,0.0,0.0,Nawa,CI26,2023-2024,0.2595999917931883,District du Bas-Sassandra
BOUNA,EPP KAKPIN,0,0,CP1,0,0,0,0,0,0,0.825,0.0,2024-02-11,4.0550203,1.57359,24.094912,0.3459972321223645,0.0764925307525587,0.028846078076246,-0.6817356929959614,0.0,0.0,0.0,0.0,Bounkani,CI08,2023-2024,1.177188162906702,District du Zanzan
BOUNDIALI,EPP DOUGBA 1,0,0,CP1,0,0,0,0,0,1,0.7142857142857142,0.3928571428571428,2024-02-11,4.214706,1.7882353,18.917648,0.4180041976830648,0.1018841563326125,0.1628289073591153,-0.4995690777482975,0.0,0.0,0.0,0.0,Bagoue,CI05,2023-2024,0.6660139135889893,District des Savanes
ABIDJAN 3,EPP GARE NORD 2,0,1,CP2,1,0,0,0,0,0,0.7592592592592593,0.2962962962962963,2024-02-11,39.403225,31.709677,192.16129,0.3344249614086156,0.4060581208771617,0.9221770060918628,0.0983507037639052,0.0,0.0,0.0,1.0,District Autonome D'Abidjan,CI01,2023-2024,1.585186967134,District Autonome d'Abidjan
BOUNA,EPP KAKPIN,0,0,CP2,1,0,0,0,0,0,0.0625,0.0,2024-02-11,4.0550203,1.57359,24.094912,0.3459972321223645,0.0764925307525587,0.028846078076246,-0.6817356929959614,0.0,0.0,0.0,0.0,Bounkani,CI08,2023-2024,1.177188162906702,District du Zanzan
DIVO,EPP KAGBE 1,0,0,CP1,0,0,0,0,0,1,0.5192307692307693,0.0961538461538461,2024-02-11,42.544487,34.455517,117.58363,0.1498118193316092,0.3698870631581478,0.8517868270558819,-0.2189265784795472,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2023-2024,0.1106254140291794,District du Gôh-Djiboua
DUEKOUE,EPP GUEZON 1,0,1,CP1,0,0,0,0,0,1,1.0,0.7413793103448276,2024-02-11,17.681223,12.152839,58.205242,0.2820449128434158,0.3221783300849721,0.8275242681977437,-0.8520496119794195,0.0,0.0,0.0,0.0,Guemon,CI16,2023-2024,0.0716130945327547,District des Montagnes
ABIDJAN 3,EPP GARE NORD 2,0,1,CP1,0,0,0,0,0,0,0.8958333333333334,0.7291666666666667,2024-02-11,39.403225,31.709677,192.16129,0.3344249614086156,0.4060581208771617,0.9221770060918628,0.0983507037639052,0.0,0.0,0.0,1.0,District Autonome D'Abidjan,CI01,2023-2024,1.585186967134,District Autonome d'Abidjan
ABENGOUROU,EPP DE BETTIE SAPH V1,0,0,CP2,1,0,0,0,0,0,0.6470588235294118,0.0588235294117647,2024-02-11,11.199115,5.986726,57.929207,0.0663769413922439,0.1683129425851953,0.4996304825041266,-1.0968194697217657,0.0,1.0,0.0,0.0,Indenie-Djuablin,CI20,2023-2024,0.0502084101411048,District du Comoé
BOUAFLE,EPP LA PAIX 1,0,0,CP1,0,0,0,0,0,0,0.5833333333333333,0.1666666666666666,2024-02-11,16.636017,10.862069,35.45977,0.4785813214785727,0.2534546009420403,0.6920634825648778,-0.8516050829775494,0.0,0.0,0.0,0.0,Marahoue,CI23,2023-2024,1.89468536192498,District du Sassandra-Marahoué
ABIDJAN 2,EPP LAGUNE 2,0,1,CP2,1,0,0,0,0,0,0.7258064516129032,0.3064516129032258,2024-02-11,39.403225,31.709677,192.16129,0.3344249614086156,0.4060581208771617,0.9221770060918628,0.0983507037639052,0.0,0.0,0.0,1.0,District Autonome D'Abidjan,CI01,2023-2024,1.503921810982465,District Autonome d'Abidjan
KORHOGO,EPP DE LOGAHA,0,0,CP2,1,0,0,0,0,0,0.6666666666666666,0.0555555555555555,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,0.3925314918559281,District des Savanes
DIVO,EPP KASSEKRO,0,0,CP1,0,0,0,0,0,1,0.9166666666666669,0.4166666666666666,2024-02-11,42.544487,34.455517,117.58363,0.1498118193316092,0.3698870631581478,0.8517868270558819,-0.2189265784795472,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2023-2024,0.1106254140291794,District du Gôh-Djiboua
BOUNDIALI,EPP BAD KOUTO,0,1,CP2,1,0,0,0,0,1,0.9736842105263156,0.8157894736842105,2024-02-11,4.214706,1.7882353,18.917648,0.4180041976830648,0.1018841563326125,0.1628289073591153,-0.4995690777482975,0.0,0.0,0.0,0.0,Bagoue,CI05,2023-2024,0.1592165986557358,District des Savanes
KORHOGO,EPP DE POKAHA,0,0,CP1,0,0,0,0,0,1,0.9166666666666669,0.5833333333333334,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,1.15529571441457,District des Savanes
BOUNDIALI,EPP 2 ZAGUINASSO,0,0,CP1,0,0,0,0,0,1,0.7678571428571428,0.1785714285714285,2024-02-11,4.214706,1.7882353,18.917648,0.4180041976830648,0.1018841563326125,0.1628289073591153,-0.4995690777482975,0.0,0.0,0.0,0.0,Bagoue,CI05,2023-2024,0.1965826909916892,District des Savanes
KORHOGO,EPP DE LAGNONKAHA,0,1,CP2,1,0,0,0,0,1,0.7692307692307693,0.3461538461538461,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,0.3336115201028953,District des Savanes
KORHOGO,EPP DE POKAHA,0,0,CP2,1,0,0,0,0,1,1.0,0.5,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,1.15529571441457,District des Savanes
KORHOGO,EPC SABIL EL HIDAYA,1,1,CP1,0,0,0,0,0,1,0.5333333333333333,0.2666666666666666,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,0.6852352045979997,District des Savanes
BOUAFLE,EPP KAHANKRO,0,0,CP1,0,0,0,0,0,0,0.5909090909090908,0.0,2024-02-11,16.636017,10.862069,35.45977,0.4785813214785727,0.2534546009420403,0.6920634825648778,-0.8516050829775494,0.0,0.0,0.0,0.0,Marahoue,CI23,2023-2024,2.28780131406079,District du Sassandra-Marahoué
BOUAFLE,EPP BIAKA 1,0,1,CP2,1,0,0,0,0,0,0.7727272727272727,0.2727272727272727,2024-02-11,16.636017,10.862069,35.45977,0.4785813214785727,0.2534546009420403,0.6920634825648778,-0.8516050829775494,0.0,0.0,0.0,0.0,Marahoue,CI23,2023-2024,1.772982825785791,District du Sassandra-Marahoué
MANKONO,EPV BAPTISTE AEBECI DIANRA,1,1,CP1,0,0,0,0,0,0,1.0,0.16,2024-02-11,9.073864,4.3863635,25.636364,0.5760801572516405,0.1720413155850693,0.2195595508671362,-0.9304910952450876,0.0,0.0,0.0,0.0,Bere,CI07,2023-2024,0.9353919378042193,District du Woroba
DIVO,EPP KOUADIOBAKRO 2,0,0,CP2,1,0,0,0,0,1,0.6363636363636364,0.4545454545454545,2024-02-11,42.544487,34.455517,117.58363,0.1498118193316092,0.3698870631581478,0.8517868270558819,-0.2189265784795472,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2023-2024,0.1106254140291794,District du Gôh-Djiboua
MANKONO,EPV BAPTISTE AEBECI DIANRA,1,1,CP2,1,0,0,0,0,0,0.8157894736842105,0.5,2024-02-11,9.073864,4.3863635,25.636364,0.5760801572516405,0.1720413155850693,0.2195595508671362,-0.9304910952450876,0.0,0.0,0.0,0.0,Bere,CI07,2023-2024,0.9353919378042193,District du Woroba
DIVO,EPP KASSEKRO,0,0,CP2,1,0,0,0,0,1,1.0,0.6538461538461539,2024-02-11,42.544487,34.455517,117.58363,0.1498118193316092,0.3698870631581478,0.8517868270558819,-0.2189265784795472,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2023-2024,0.1106254140291794,District du Gôh-Djiboua
BOUAFLE,EPP KAHANKRO,0,0,CP2,1,0,0,0,0,0,0.25,0.0,2024-02-11,16.636017,10.862069,35.45977,0.4785813214785727,0.2534546009420403,0.6920634825648778,-0.8516050829775494,0.0,0.0,0.0,0.0,Marahoue,CI23,2023-2024,2.28780131406079,District du Sassandra-Marahoué
BOUAFLE,EPP 5 DE BANNONFLA,0,0,CP1,0,0,0,0,0,0,0.5714285714285714,0.2857142857142857,2024-02-11,16.636017,10.862069,35.45977,0.4785813214785727,0.2534546009420403,0.6920634825648778,-0.8516050829775494,0.0,0.0,0.0,0.0,Marahoue,CI23,2023-2024,0.1705520530676714,District du Sassandra-Marahoué
DIVO,EPP GOGOBRO 2,0,0,CP2,1,0,0,0,0,0,0.6363636363636364,0.2272727272727273,2024-02-11,42.544487,34.455517,117.58363,0.1498118193316092,0.3698870631581478,0.8517868270558819,-0.2189265784795472,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2023-2024,0.1106254140291794,District du Gôh-Djiboua
BOUNDIALI,EPP NEGUEPIE 1,0,0,CP2,1,0,0,0,0,0,1.0,0.71875,2024-02-11,4.214706,1.7882353,18.917648,0.4180041976830648,0.1018841563326125,0.1628289073591153,-0.4995690777482975,0.0,0.0,0.0,0.0,Bagoue,CI05,2023-2024,0.6660139135889893,District des Savanes
KORHOGO,EPP DE KAFALAGAKAHA,0,0,CP1,0,0,0,0,0,1,1.0,0.3333333333333333,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,1.347725983344211,District des Savanes
BOUAFLE,EPP 3 DE DIANOUFLA,0,0,CP1,0,0,0,0,0,0,0.6875,0.28125,2024-02-11,16.636017,10.862069,35.45977,0.4785813214785727,0.2534546009420403,0.6920634825648778,-0.8516050829775494,0.0,0.0,0.0,0.0,Marahoue,CI23,2023-2024,0.1705520530676714,District du Sassandra-Marahoué
SAN-PEDRO,EPP SAN PEDRO ANNEXE 2,0,1,CP2,1,0,0,0,0,1,0.6363636363636364,0.2272727272727272,2024-02-11,39.723076,23.461538,194.70512,0.629098914696334,0.2354763790195905,0.7014207508476213,-0.5421251974576384,0.0,0.0,0.0,0.0,San Pedro,CI29,2023-2024,0.6020875573157103,District du Bas-Sassandra
KORHOGO,EPP 3 DE KIEMOU,0,1,CP2,1,0,0,0,0,1,0.7692307692307692,0.5,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,0.3336115201028953,District des Savanes
KORHOGO,EPP DE BANA,0,0,CP1,0,0,0,0,0,1,0.9,0.1,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,1.595604065446312,District des Savanes
KORHOGO,EPP 3 DE KANOROBA ,0,1,CP1,0,0,0,0,0,0,0.8875,0.5625,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,0.577848584572311,District des Savanes
BOUNDIALI,EPP KASSERE 2,0,1,CP2,1,0,0,0,0,1,0.96875,0.5625,2024-02-11,4.214706,1.7882353,18.917648,0.4180041976830648,0.1018841563326125,0.1628289073591153,-0.4995690777482975,0.0,0.0,0.0,0.0,Bagoue,CI05,2023-2024,0.0594514028678149,District des Savanes
SOUBRE,EPP BUYO-BARRAGE 3,0,1,CP2,1,0,0,0,0,1,1.0,0.625,2024-02-11,31.693548,23.616129,103.64515,0.2896692727491413,0.3127735414791679,0.8184674126737705,-0.5899838347245359,0.0,0.0,0.0,0.0,Nawa,CI26,2023-2024,0.3405753708028339,District du Bas-Sassandra
BOUNDIALI,EPP LANDIOUGOU 2,0,0,CP2,1,0,0,0,0,0,1.0,1.0,2024-02-11,4.214706,1.7882353,18.917648,0.4180041976830648,0.1018841563326125,0.1628289073591153,-0.4995690777482975,0.0,0.0,0.0,0.0,Bagoue,CI05,2023-2024,0.0780197123176427,District des Savanes
DIVO,EPP KOUADIOBAKRO 2,0,0,CP1,0,0,0,0,0,1,1.0,0.8333333333333333,2024-02-11,42.544487,34.455517,117.58363,0.1498118193316092,0.3698870631581478,0.8517868270558819,-0.2189265784795472,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2023-2024,0.1106254140291794,District du Gôh-Djiboua
BOUNDIALI,EPP DOUGBA 1,0,0,CP2,1,0,0,0,0,1,0.9444444444444444,0.5555555555555556,2024-02-11,4.214706,1.7882353,18.917648,0.4180041976830648,0.1018841563326125,0.1628289073591153,-0.4995690777482975,0.0,0.0,0.0,0.0,Bagoue,CI05,2023-2024,0.6660139135889893,District des Savanes
KORHOGO,EPP DE GAMA,0,0,CP2,1,0,0,0,0,1,0.84375,0.1875,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,0.6561651210930756,District des Savanes
KORHOGO,EPP DE KAFALAGAKAHA,0,0,CP2,1,0,0,0,0,1,0.8181818181818181,0.409090909090909,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,1.347725983344211,District des Savanes
KORHOGO,EPP DE TAKPALAKAHA,0,0,CP1,0,0,0,0,0,1,0.8181818181818181,0.1818181818181818,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,0.3925314918559281,District des Savanes
BOUAFLE,EPP 5 DE BANNONFLA,0,0,CP2,1,0,0,0,0,0,0.8181818181818182,0.3636363636363636,2024-02-11,16.636017,10.862069,35.45977,0.4785813214785727,0.2534546009420403,0.6920634825648778,-0.8516050829775494,0.0,0.0,0.0,0.0,Marahoue,CI23,2023-2024,0.1705520530676714,District du Sassandra-Marahoué
DUEKOUE,EPP MUNICIPALE,0,1,CP2,1,0,0,0,0,1,0.409090909090909,0.0454545454545454,2024-02-11,17.681223,12.152839,58.205242,0.2820449128434158,0.3221783300849721,0.8275242681977437,-0.8520496119794195,0.0,0.0,0.0,0.0,Guemon,CI16,2023-2024,0.0716130945327547,District des Montagnes
KORHOGO,EPP DE NAFOUN 2,0,0,CP2,1,0,0,0,0,1,0.5925925925925926,0.0555555555555555,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,2.038344017609582,District des Savanes
BOUAFLE,EPP 3 DE DIANOUFLA,0,0,CP2,1,0,0,0,0,0,0.0,0.0,2024-02-11,16.636017,10.862069,35.45977,0.4785813214785727,0.2534546009420403,0.6920634825648778,-0.8516050829775494,0.0,0.0,0.0,0.0,Marahoue,CI23,2023-2024,0.1705520530676714,District du Sassandra-Marahoué
DIVO,EPP DAAKO 2,0,0,CP1,0,0,0,0,0,0,0.5263157894736842,0.0,2024-02-11,42.544487,34.455517,117.58363,0.1498118193316092,0.3698870631581478,0.8517868270558819,-0.2189265784795472,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2023-2024,0.1106254140291794,District du Gôh-Djiboua
SOUBRE,EPP PETIGOA A,0,0,CP1,0,0,0,0,0,1,0.765625,0.390625,2024-02-11,31.693548,23.616129,103.64515,0.2896692727491413,0.3127735414791679,0.8184674126737705,-0.5899838347245359,0.0,0.0,0.0,0.0,Nawa,CI26,2023-2024,0.4207972639197842,District du Bas-Sassandra
KORHOGO,EPP DE ZANGAHA,0,0,CP2,1,0,0,0,0,0,1.0,1.0,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,0.6561651210930756,District des Savanes
KORHOGO,EPC SABIL EL HIDAYA,1,1,CP1,0,0,0,0,0,0,0.631578947368421,0.3684210526315789,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,0.6852352045979997,District des Savanes
BOUNA,EPP KAKPIN,0,0,CP1,0,0,0,0,0,1,0.7291666666666667,0.0,2024-02-11,4.0550203,1.57359,24.094912,0.3459972321223645,0.0764925307525587,0.028846078076246,-0.6817356929959614,0.0,0.0,0.0,0.0,Bounkani,CI08,2023-2024,1.177188162906702,District du Zanzan
ABENGOUROU,EPP DE BETTIE SAPH V1,0,0,CP2,1,0,0,0,0,1,0.46875,0.0,2024-02-11,11.199115,5.986726,57.929207,0.0663769413922439,0.1683129425851953,0.4996304825041266,-1.0968194697217657,0.0,1.0,0.0,0.0,Indenie-Djuablin,CI20,2023-2024,0.0502084101411048,District du Comoé
KORHOGO,EPP DE GANON,0,0,CP1,0,0,0,0,0,0,0.6666666666666666,0.4583333333333333,2024-02-11,5.5970874,2.356796,18.75728,0.5208152726005315,0.121422363352768,0.0484036378201592,-0.5829888439244371,0.0,0.0,0.0,0.0,Poro,CI28,2023-2024,1.86818154844316,District des Savanes
ABIDJAN 3,EPP GARE NORD 2,0,1,CP1,0,0,0,0,0,1,0.9411764705882352,0.7941176470588236,2024-02-11,39.403225,31.709677,192.16129,0.3344249614086156,0.4060581208771617,0.9221770060918628,0.0983507037639052,0.0,0.0,0.0,1.0,District Autonome D'Abidjan,CI01,2023-2024,1.585186967134,District Autonome d'Abidjan
DIVO,EPP HIRE-DIDA 4,0,1,CP1,0,0,0,0,0,0,0.775,0.375,2024-02-11,42.544487,34.455517,117.58363,0.1498118193316092,0.3698870631581478,0.8517868270558819,-0.2189265784795472,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2023-2024,0.0862075532310866,District du Gôh-Djiboua
BOUNA,EPP KAKPIN,0,0,CP2,1,0,0,0,0,1,0.1333333333333333,0.0,2024-02-11,4.0550203,1.57359,24.094912,0.3459972321223645,0.0764925307525587,0.028846078076246,-0.6817356929959614,0.0,0.0,0.0,0.0,Bounkani,CI08,2023-2024,1.177188162906702,District du Zanzan
ABIDJAN 3,EPP GARE NORD 2,0,1,CP2,1,0,0,0,0,1,0.8809523809523809,0.3571428571428571,2024-02-11,39.403225,31.709677,192.16129,0.3344249614086156,0.4060581208771617,0.9221770060918628,0.0983507037639052,0.0,0.0,0.0,1.0,District Autonome D'Abidjan,CI01,2023-2024,1.585186967134,District Autonome d'Abidjan
ABENGOUROU,EPP BETTIE AMOITTAKRO 1,0,1,CP1,0,0,0,0,0,1,0.7241379310344828,0.3793103448275862,2024-02-11,11.199115,5.986726,57.929207,0.0663769413922439,0.1683129425851953,0.4996304825041266,-1.0968194697217657,0.0,1.0,0.0,0.0,Indenie-Djuablin,CI20,2023-2024,0.0521587950205467,District du Comoé
DIVO,EPP HIRE-GNAKAKRO 2,0,1,CP1,0,0,0,0,0,0,0.5384615384615384,0.1153846153846153,2024-02-11,42.544487,34.455517,117.58363,0.1498118193316092,0.3698870631581478,0.8517868270558819,-0.2189265784795472,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2023-2024,0.0862075532310866,District du Gôh-Djiboua
ABENGOUROU,EPP BETTIE 1,0,1,CP1,0,0,0,0,0,1,1.0,0.0,2024-02-11,11.199115,5.986726,57.929207,0.0663769413922439,0.1683129425851953,0.4996304825041266,-1.0968194697217657,0.0,1.0,0.0,0.0,Indenie-Djuablin,CI20,2023-2024,0.0372372284465908,District du Comoé
ABIDJAN 3,EPP GARE NORD 4,0,1,CP2,1,0,0,0,0,1,0.3888888888888889,0.0,2024-02-11,39.403225,31.709677,192.16129,0.3344249614086156,0.4060581208771617,0.9221770060918628,0.0983507037639052,0.0,0.0,0.0,1.0,District Autonome D'Abidjan,CI01,2023-2024,1.585186967134,District Autonome d'Abidjan
ABENGOUROU,EPP AGNI 3,0,1,CP2,1,0,0,0,0,1,0.7608695652173914,0.4130434782608695,2024-02-11,11.199115,5.986726,57.929207,0.0663769413922439,0.1683129425851953,0.4996304825041266,-1.0968194697217657,0.0,1.0,0.0,0.0,Indenie-Djuablin,CI20,2023-2024,1.086941467670644,District du Comoé
DIVO,EPP KOUADIOBAKRO 2,0,0,CP2,1,0,0,0,0,0,0.9,0.5,2024-02-11,42.544487,34.455517,117.58363,0.1498118193316092,0.3698870631581478,0.8517868270558819,-0.2189265784795472,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2023-2024,0.1106254140291794,District du Gôh-Djiboua
TOUBA,EPP TIENKO,0,0,CP2,1,0,0,0,0,1,1.0,0.7272727272727273,2024-02-11,10.027681,5.5432525,38.079582,0.4051069235249904,0.1725327869923265,0.5667915181565335,-0.9997908744435748,0.0,0.0,0.0,0.0,Bafing,CI04,2023-2024,1.610569758114571,District du Woroba
SOUBRE,EPP KRAYAOKRO,0,0,CP2,1,0,0,0,0,1,1.0,0.5882352941176471,2024-02-11,31.693548,23.616129,103.64515,0.2896692727491413,0.3127735414791679,0.8184674126737705,-0.5899838347245359,0.0,0.0,0.0,0.0,Nawa,CI26,2023-2024,0.3326488705673545,District du Bas-Sassandra
SAN-PEDRO,EPP YOUWASSO 1,0,0,CP2,1,0,0,0,0,1,0.5454545454545454,0.1818181818181818,2024-02-11,39.723076,23.461538,194.70512,0.629098914696334,0.2354763790195905,0.7014207508476213,-0.5421251974576384,0.0,0.0,0.0,0.0,San Pedro,CI29,2023-2024,0.8816508376036984,District du Bas-Sassandra
ABIDJAN 3,EPP GARE NORD 4,0,1,CP1,0,0,0,0,0,1,0.0869565217391304,0.0,2024-02-11,39.403225,31.709677,192.16129,0.3344249614086156,0.4060581208771617,0.9221770060918628,0.0983507037639052,0.0,0.0,0.0,1.0,District Autonome D'Abidjan,CI01,2023-2024,1.585186967134,District Autonome d'Abidjan
ABENGOUROU,EPP KONANKONANKRO,0,0,CP1,0,0,0,0,0,1,0.9193548387096776,0.5806451612903225,2024-02-11,11.199115,5.986726,57.929207,0.0663769413922439,0.1683129425851953,0.4996304825041266,-1.0968194697217657,0.0,1.0,0.0,0.0,Indenie-Djuablin,CI20,2023-2024,0.7359494497436752,District du Comoé
SAN-PEDRO,EPP YOCOBO 2,0,1,CP2,1,0,0,0,0,1,0.5416666666666667,0.1041666666666666,2024-02-11,39.723076,23.461538,194.70512,0.629098914696334,0.2354763790195905,0.7014207508476213,-0.5421251974576384,0.0,0.0,0.0,0.0,San Pedro,CI29,2023-2024,0.0600732816469209,District du Bas-Sassandra
SAN-PEDRO,EPP DOMINGO,0,0,CP2,1,0,0,0,0,1,0.75,0.5,2024-02-11,39.723076,23.461538,194.70512,0.629098914696334,0.2354763790195905,0.7014207508476213,-0.5421251974576384,0.0,0.0,0.0,0.0,San Pedro,CI29,2023-2024,0.5460470811689103,District du Bas-Sassandra
